Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,AirTime,Origin,Dest,Distance
2008,1,3,4,2151,2140,2352,2345,45,SAN,PHX,304
2008,1,3,4,1208,1145,1414,1355,44,SAN,PHX,304
2008,1,3,4,1509,1415,1704,1625,43,SAN,PHX,304
2008,1,3,4,,2050,,2255,,SAN,PHX,304
2008,1,3,4,1917,1720,2135,1935,52,SAN,PHX,304
2008,1,3,4,1124,1105,1323,1315,44,SAN,PHX,304
2008,1,3,4,1827,1800,2028,2010,46,SAN,PHX,304
2008,1,3,4,933,925,1048,1105,65,SAN,RNO,488
2008,1,3,4,1901,1755,2020,1935,66,SAN,RNO,488
2008,1,3,4,1104,1105,1521,1540,127,SAN,SAT,1129
2008,1,3,4,1716,1440,1854,1620,85,SAN,SFO,447
2008,1,3,4,2202,2110,2344,2250,85,SAN,SFO,447
2008,1,3,4,1839,1720,2008,1900,75,SAN,SFO,447
2008,1,3,4,1319,1230,1445,1410,71,SAN,SFO,447
2008,1,3,4,1043,1015,1230,1155,78,SAN,SFO,447
2008,1,3,4,1029,835,1152,1015,74,SAN,SFO,447
2008,1,3,4,639,640,818,820,71,SAN,SFO,447
2008,1,3,4,2106,1910,2241,2050,81,SAN,SFO,447
2008,1,3,4,952,950,1117,1110,66,SAN,SJC,417
2008,1,3,4,740,740,858,900,62,SAN,SJC,417
2008,1,3,4,1438,1430,1550,1550,60,SAN,SJC,417
2008,1,3,4,1201,1110,1337,1235,65,SAN,SJC,417
2008,1,3,4,1757,1730,1918,1850,62,SAN,SJC,417
2008,1,3,4,1912,1855,2029,2015,63,SAN,SJC,417
2008,1,3,4,2212,2105,2330,2225,66,SAN,SJC,417
2008,1,3,4,1848,1650,2003,1810,64,SAN,SJC,417
2008,1,3,4,1321,1305,1441,1425,63,SAN,SJC,417
2008,1,3,4,642,645,812,810,64,SAN,SJC,417
2008,1,3,4,807,800,930,935,68,SAN,SMF,480
2008,1,3,4,1244,1230,1412,1405,72,SAN,SMF,480
2008,1,3,4,1343,1340,1509,1515,73,SAN,SMF,480
2008,1,3,4,1710,1710,1831,1840,69,SAN,SMF,480
2008,1,3,4,1624,1530,1812,1700,75,SAN,SMF,480
2008,1,3,4,1636,1620,1804,1750,71,SAN,SMF,480
2008,1,3,4,2059,1930,2223,2105,70,SAN,SMF,480
2008,1,3,4,1136,1115,1306,1250,71,SAN,SMF,480
2008,1,3,4,922,915,,1050,,SAN,SMF,480
2008,1,3,4,2238,2150,2400,2320,70,SAN,SMF,480
2008,1,3,4,629,630,802,810,69,SAN,SMF,480
2008,1,3,4,1010,1000,1137,1135,68,SAN,SMF,480
2008,1,3,4,1844,1815,2008,1950,71,SAN,SMF,480
2008,1,3,4,2135,2045,2306,2220,71,SAN,SMF,480
2008,1,3,4,1240,1210,1443,1420,52,SAN,TUS,367
2008,1,3,4,2114,2110,2316,2320,51,SAN,TUS,367
2008,1,3,4,1537,1505,1738,1715,51,SAN,TUS,367
2008,1,3,4,814,810,1021,1020,50,SAN,TUS,367
2008,1,3,4,1547,1540,1753,1745,107,SAT,BNA,822
2008,1,3,4,703,700,910,905,105,SAT,BNA,822
2008,1,3,4,716,715,1130,1120,172,SAT,BWI,1407
2008,1,3,4,1446,1435,1855,1840,174,SAT,BWI,1407
2008,1,3,4,2006,1945,2059,2040,42,SAT,DAL,248
2008,1,3,4,902,900,959,955,44,SAT,DAL,248
2008,1,3,4,,1010,,1105,,SAT,DAL,248
2008,1,3,4,1913,1855,2008,1950,42,SAT,DAL,248
2008,1,3,4,1100,1100,1155,1155,44,SAT,DAL,248
2008,1,3,4,745,740,840,835,42,SAT,DAL,248
2008,1,3,4,2128,2045,2227,2140,43,SAT,DAL,248
2008,1,3,4,1741,1740,1838,1835,46,SAT,DAL,248
2008,1,3,4,1450,1425,1549,1520,43,SAT,DAL,248
2008,1,3,4,1716,1710,1828,1805,44,SAT,DAL,248
2008,1,3,4,1258,1245,1351,1340,41,SAT,DAL,248
2008,1,3,4,1550,1535,1651,1630,44,SAT,DAL,248
2008,1,3,4,1448,1355,1546,1450,45,SAT,DAL,248
2008,1,3,4,1139,1140,1230,1235,40,SAT,DAL,248
2008,1,3,4,654,655,753,750,41,SAT,DAL,248
2008,1,3,4,2220,2025,2248,2055,75,SAT,ELP,496
2008,1,3,4,1136,1110,1203,1140,76,SAT,ELP,496
2008,1,3,4,1741,1735,1806,1805,73,SAT,ELP,496
2008,1,3,4,735,735,804,805,78,SAT,ELP,496
2008,1,3,4,,910,,955,,SAT,HOU,192
2008,1,3,4,630,630,716,715,32,SAT,HOU,192
2008,1,3,4,955,1000,1038,1045,32,SAT,HOU,192
2008,1,3,4,1500,1400,1544,1450,29,SAT,HOU,192
2008,1,3,4,2005,1935,2045,2020,30,SAT,HOU,192
2008,1,3,4,1634,1620,1719,1710,33,SAT,HOU,192
2008,1,3,4,1157,1145,1246,1235,33,SAT,HOU,192
2008,1,3,4,1833,1835,1916,1925,31,SAT,HOU,192
2008,1,3,4,829,830,918,920,35,SAT,HRL,233
2008,1,3,4,1931,1830,2017,1920,34,SAT,HRL,233
2008,1,3,4,641,640,735,740,159,SAT,LAS,1069
2008,1,3,4,1946,1925,2039,2020,158,SAT,LAS,1069
2008,1,3,4,1516,1520,1610,1620,156,SAT,LAS,1069
2008,1,3,4,1036,1040,1134,1140,163,SAT,LAS,1069
2008,1,3,4,1254,1245,1409,1405,180,SAT,LAX,1210
2008,1,3,4,1022,1015,1342,1345,123,SAT,MCO,1040
2008,1,3,4,1558,1605,1922,1935,123,SAT,MCO,1040
2008,1,3,4,1742,1720,2017,1950,140,SAT,MDW,1036
2008,1,3,4,702,700,943,930,138,SAT,MDW,1036
2008,1,3,4,836,835,1001,1000,133,SAT,PHX,843
2008,1,3,4,2001,1935,2127,2100,127,SAT,PHX,843
2008,1,3,4,1658,1650,1824,1820,130,SAT,PHX,843
2008,1,3,4,1126,1125,1247,1255,129,SAT,PHX,843
2008,1,3,4,1303,1300,1400,1400,165,SAT,SAN,1129
2008,1,3,4,1250,1235,1605,1555,121,SAT,TPA,972
2008,1,3,4,958,1000,1006,1010,51,SDF,BHM,323
2008,1,3,4,1649,1620,1645,1630,48,SDF,BHM,323
2008,1,3,4,2049,2020,2213,2145,73,SDF,BWI,495
2008,1,3,4,1931,1825,2052,1950,70,SDF,BWI,495
2008,1,3,4,654,650,821,815,73,SDF,BWI,495
2008,1,3,4,1332,1325,1501,1450,74,SDF,BWI,495
2008,1,3,4,1106,1110,1235,1235,74,SDF,BWI,495
2008,1,3,4,1700,1605,1805,1725,236,SDF,LAS,1624
2008,1,3,4,912,850,1106,1055,97,SDF,MCO,718
2008,1,3,4,1756,1730,1942,1935,95,SDF,MCO,718
2008,1,3,4,2112,2110,2125,2115,55,SDF,MDW,271
2008,1,3,4,1719,1700,1725,1705,52,SDF,MDW,271
2008,1,3,4,1159,1145,1203,1150,51,SDF,MDW,271
2008,1,3,4,1353,1350,1359,1355,51,SDF,MDW,271
2008,1,3,4,747,745,751,755,54,SDF,MDW,271
2008,1,3,4,855,840,1047,1045,218,SDF,PHX,1506
2008,1,3,4,1222,1220,1224,1225,48,SDF,STL,254
2008,1,3,4,1729,1655,1727,1700,50,SDF,STL,254
2008,1,3,4,620,620,626,625,49,SDF,STL,254
2008,1,3,4,1419,1410,1606,1615,95,SDF,TPA,727
2008,1,3,4,640,640,833,845,98,SDF,TPA,727
2008,1,3,4,719,720,1108,1105,148,SEA,ABQ,1180
2008,1,3,4,1457,1405,1849,1750,151,SEA,ABQ,1180
2008,1,3,4,1150,1135,1751,1745,227,SEA,BNA,1977
2008,1,3,4,1325,1255,1553,1510,61,SEA,BOI,399
2008,1,3,4,1956,1950,2207,2205,55,SEA,BOI,399
2008,1,3,4,717,720,931,935,58,SEA,BOI,399
2008,1,3,4,716,710,1044,1045,131,SEA,DEN,1024
2008,1,3,4,2022,1925,2355,2300,128,SEA,DEN,1024
2008,1,3,4,1440,1425,1808,1800,129,SEA,DEN,1024
2008,1,3,4,1007,945,1330,1320,127,SEA,DEN,1024
2008,1,3,4,1211,1215,1311,1310,34,SEA,GEG,224
2008,1,3,4,2045,2010,2140,2105,35,SEA,GEG,224
2008,1,3,4,1753,1640,1844,1735,36,SEA,GEG,224
2008,1,3,4,848,850,949,945,35,SEA,GEG,224
2008,1,3,4,1456,1445,1734,1710,133,SEA,LAS,866
2008,1,3,4,1906,1840,2130,2105,125,SEA,LAS,866
2008,1,3,4,1151,1125,1418,1350,126,SEA,LAS,866
2008,1,3,4,611,610,837,835,126,SEA,LAS,866
2008,1,3,4,1334,1300,1857,1825,177,SEA,MCI,1489
2008,1,3,4,640,635,1229,1230,209,SEA,MDW,1733
2008,1,3,4,1412,1345,1959,1935,210,SEA,MDW,1733
2008,1,3,4,1132,1055,1719,1645,208,SEA,MDW,1733
2008,1,3,4,845,845,1042,1050,104,SEA,OAK,671
2008,1,3,4,1739,1730,1947,1935,107,SEA,OAK,671
2008,1,3,4,1218,1210,1418,1415,101,SEA,OAK,671
2008,1,3,4,1034,1020,1246,1225,114,SEA,OAK,671
2008,1,3,4,619,615,819,820,104,SEA,OAK,671
2008,1,3,4,2241,2100,32,2305,98,SEA,OAK,671
2008,1,3,4,1556,1540,1758,1745,101,SEA,OAK,671
2008,1,3,4,1912,1825,2113,2030,107,SEA,OAK,671
2008,1,3,4,651,645,1040,1035,156,SEA,PHX,1107
2008,1,3,4,1821,1745,2208,2130,153,SEA,PHX,1107
2008,1,3,4,1037,1030,1428,1420,152,SEA,PHX,1107
2008,1,3,4,916,915,1054,1050,81,SEA,RNO,564
2008,1,3,4,2039,1955,2214,2135,78,SEA,RNO,564
2008,1,3,4,804,750,1022,1000,117,SEA,SJC,697
2008,1,3,4,1912,1850,2119,2055,111,SEA,SJC,697
2008,1,3,4,1641,1530,1836,1740,101,SEA,SJC,697
2008,1,3,4,1008,1005,1218,1215,115,SEA,SJC,697
2008,1,3,4,809,810,1103,1105,95,SEA,SLC,689
2008,1,3,4,1424,1400,1709,1655,92,SEA,SLC,689
2008,1,3,4,1840,1820,2127,2110,94,SEA,SLC,689
2008,1,3,4,1139,1100,1334,1245,100,SEA,SMF,605
2008,1,3,4,1605,1500,1754,1645,86,SEA,SMF,605
2008,1,3,4,705,700,856,845,92,SEA,SMF,605
2008,1,3,4,1757,1710,1951,1855,86,SEA,SMF,605
2008,1,3,4,1955,1925,2137,2110,84,SEA,SMF,605
2008,1,3,4,2036,1925,2204,2055,63,SFO,LAS,414
2008,1,3,4,708,630,846,800,67,SFO,LAS,414
2008,1,3,4,1254,1110,1440,1240,67,SFO,LAS,414
2008,1,3,4,1516,1440,1646,1610,69,SFO,LAS,414
2008,1,3,4,844,845,1020,1015,65,SFO,LAS,414
2008,1,3,4,2059,1620,2216,1750,60,SFO,LAS,414
2008,1,3,4,2225,2105,2350,2235,59,SFO,LAS,414
2008,1,3,4,1800,1805,1929,1930,54,SFO,LAX,337
2008,1,3,4,852,850,1009,1025,52,SFO,LAX,337
2008,1,3,4,1053,1050,1213,1220,55,SFO,LAX,337
2008,1,3,4,1801,1615,1919,1740,54,SFO,LAX,337
2008,1,3,4,1447,1235,1558,1405,52,SFO,LAX,337
2008,1,3,4,2155,1955,2308,2120,53,SFO,LAX,337
2008,1,3,4,,710,,840,,SFO,LAX,337
2008,1,3,4,,1430,,1555,,SFO,LAX,337
2008,1,3,4,1657,1310,2247,1920,206,SFO,MDW,1855
2008,1,3,4,1911,1650,103,2300,207,SFO,MDW,1855
2008,1,3,4,703,705,1316,1315,212,SFO,MDW,1855
2008,1,3,4,1221,1040,1353,1210,67,SFO,SAN,447
2008,1,3,4,803,805,929,935,68,SFO,SAN,447
2008,1,3,4,619,620,742,750,67,SFO,SAN,447
2008,1,3,4,1324,1220,1447,1350,65,SFO,SAN,447
2008,1,3,4,2325,1900,,2030,,SFO,SAN,447
2008,1,3,4,1711,1415,1831,1545,66,SFO,SAN,447
2008,1,3,4,1636,1600,1800,1730,66,SFO,SAN,447
2008,1,3,4,2303,2115,22,2245,63,SFO,SAN,447
2008,1,3,4,,1955,,2055,,SJC,BUR,296
2008,1,3,4,,750,,850,,SJC,BUR,296
2008,1,3,4,1510,1510,1602,1610,45,SJC,BUR,296
2008,1,3,4,2157,2055,2253,2155,47,SJC,BUR,296
2008,1,3,4,1004,1005,1100,1105,48,SJC,BUR,296
2008,1,3,4,1757,1740,1855,1840,46,SJC,BUR,296
2008,1,3,4,832,835,925,935,46,SJC,BUR,296
2008,1,3,4,1155,1145,1252,1245,46,SJC,BUR,296
2008,1,3,4,1412,1410,1508,1510,47,SJC,BUR,296
2008,1,3,4,1106,1105,1200,1205,46,SJC,BUR,296
2008,1,3,4,923,925,1041,1045,65,SJC,LAS,386
2008,1,3,4,1229,1220,1347,1340,63,SJC,LAS,386
2008,1,3,4,1131,1045,1247,1205,61,SJC,LAS,386
2008,1,3,4,652,650,805,810,58,SJC,LAS,386
2008,1,3,4,2208,2125,2317,2245,58,SJC,LAS,386
2008,1,3,4,1739,1700,1849,1820,56,SJC,LAS,386
2008,1,3,4,2053,1955,2207,2115,61,SJC,LAS,386
2008,1,3,4,1438,1410,1553,1530,61,SJC,LAS,386
2008,1,3,4,1918,1840,2029,2000,55,SJC,LAS,386
2008,1,3,4,1133,1125,1238,1240,53,SJC,LAX,308
2008,1,3,4,1929,1855,2031,2005,50,SJC,LAX,308
2008,1,3,4,1016,1010,1124,1125,53,SJC,LAX,308
2008,1,3,4,2225,2130,2329,2240,52,SJC,LAX,308
2008,1,3,4,1653,1605,1806,1715,51,SJC,LAX,308
2008,1,3,4,1830,1710,1944,1820,53,SJC,LAX,308
2008,1,3,4,1459,1425,1602,1535,50,SJC,LAX,308
2008,1,3,4,629,630,740,745,53,SJC,LAX,308
2008,1,3,4,759,725,903,835,51,SJC,LAX,308
2008,1,3,4,2050,2040,2207,2150,57,SJC,LAX,308
2008,1,3,4,,1800,,1910,,SJC,LAX,308
2008,1,3,4,1334,1325,1440,1435,52,SJC,LAX,308
2008,1,3,4,1529,1515,1629,1625,48,SJC,LAX,308
2008,1,3,4,906,855,1019,1010,49,SJC,LAX,308
2008,1,3,4,654,650,1249,1255,216,SJC,MDW,1838
2008,1,3,4,1409,1345,1955,1950,212,SJC,MDW,1838
2008,1,3,4,1037,1035,1137,1145,51,SJC,ONT,333
2008,1,3,4,2234,2155,2333,2305,51,SJC,ONT,333
2008,1,3,4,2032,1955,2135,2105,49,SJC,ONT,333
2008,1,3,4,808,740,909,850,52,SJC,ONT,333
2008,1,3,4,1617,1610,1726,1720,53,SJC,ONT,333
2008,1,3,4,1925,1835,2030,1945,51,SJC,ONT,333
2008,1,3,4,1240,1235,1346,1345,56,SJC,ONT,333
2008,1,3,4,912,910,1020,1020,51,SJC,ONT,333
2008,1,3,4,1415,1345,1521,1455,53,SJC,ONT,333
2008,1,3,4,1852,1630,2032,1815,82,SJC,PDX,569
2008,1,3,4,2230,2125,3,2310,82,SJC,PDX,569
2008,1,3,4,835,830,1001,1020,76,SJC,PDX,569
2008,1,3,4,1223,1210,1351,1355,79,SJC,PDX,569
2008,1,3,4,1710,1650,1945,1935,82,SJC,PHX,621
2008,1,3,4,919,915,1156,1200,83,SJC,PHX,621
2008,1,3,4,1321,1300,1557,1545,85,SJC,PHX,621
2008,1,3,4,629,630,910,915,84,SJC,PHX,621
2008,1,3,4,1837,1825,2119,2115,87,SJC,PHX,621
2008,1,3,4,2200,2120,36,5,85,SJC,PHX,621
2008,1,3,4,930,930,1018,1025,35,SJC,RNO,188
2008,1,3,4,2301,2035,2340,2130,29,SJC,RNO,188
2008,1,3,4,1732,1645,1818,1740,32,SJC,RNO,188
2008,1,3,4,1151,1125,1237,1220,34,SJC,RNO,188
2008,1,3,4,1054,1025,1211,1140,66,SJC,SAN,417
2008,1,3,4,2139,2115,2247,2230,60,SJC,SAN,417
2008,1,3,4,1946,1925,2055,2045,60,SJC,SAN,417
2008,1,3,4,1353,1320,1504,1435,61,SJC,SAN,417
2008,1,3,4,1915,1805,2029,1925,61,SJC,SAN,417
2008,1,3,4,2018,2005,2127,2120,60,SJC,SAN,417
2008,1,3,4,752,750,905,905,63,SJC,SAN,417
2008,1,3,4,1718,1535,1836,1650,67,SJC,SAN,417
2008,1,3,4,1143,1125,1256,1240,63,SJC,SAN,417
2008,1,3,4,636,635,756,750,60,SJC,SAN,417
2008,1,3,4,805,755,952,1005,95,SJC,SEA,697
2008,1,3,4,1420,1300,1607,1510,93,SJC,SEA,697
2008,1,3,4,2023,1830,2214,2040,99,SJC,SEA,697
2008,1,3,4,1515,1450,1658,1700,94,SJC,SEA,697
2008,1,3,4,,1950,,2105,,SJC,SNA,342
2008,1,3,4,659,700,815,815,59,SJC,SNA,342
2008,1,3,4,1136,1135,1248,1250,59,SJC,SNA,342
2008,1,3,4,2039,2040,2152,2155,56,SJC,SNA,342
2008,1,3,4,1400,1340,1507,1455,57,SJC,SNA,342
2008,1,3,4,1640,1545,1746,1700,56,SJC,SNA,342
2008,1,3,4,924,925,1034,1040,58,SJC,SNA,342
2008,1,3,4,1753,1740,1901,1855,57,SJC,SNA,342
2008,1,3,4,1557,1520,1715,1650,65,SLC,ABQ,493
2008,1,3,4,855,855,1020,1025,65,SLC,ABQ,493
2008,1,3,4,1652,1625,1750,1730,44,SLC,BOI,291
2008,1,3,4,1057,1030,1154,1140,46,SLC,BOI,291
